level0;id;SCaCodigo;SCaTipo;SCaNombre;SHAPE_Leng;SHAPE_Area;areakm;count_hurtos;count_accidentes;count_alojamiento;count_sitp;count_restaurantes;count_parques;count_sitios;hurtos;accidentes;alojamiento;sitp;restaurantes;parques;sitios;c1_index;cluster;
1018;104114;104114;1;QUIBA ALTO;0.1639519259;0.0007307478934;90.834.029;2;0;0;0;0;0;1;0.2201817999;0;0;0;0;0;0.1100909;0.007745298214;3;104114
1019;008204;8204;0;GRANADA;0.01921141183;1.92E-05;0.2390865238;264;139;7;4;1;0;25;1.104.202.762;5.813.794.846;2.927.810.354;1.673.034.488;418.258.622;0;1.045.646.555;2.380.161.181;1;008204
1020;001427;1427;0;PUERTO RICO;0.02886137391;2.16E-05;0.2687954757;88;30;0;5;0;0;13;3.273.864.627;1.116.090.214;0;1.860.150.357;0;0;4.836.390.927;6.551.904.295;0;001427
1021;003103;3103;0;LAS AGUAS;0.03720065631;3.83E-05;0.4763634511;1255;206;12;9;3;0;50;2.634.543.009;4.324.429.163;2.519.084.949;1.889.313.712;6.297.712.373;0;1.049.618.729;2.829.686.137;1;003103
1022;008107;8107;0;SAN DIEGO;0.02757895387;2.69E-05;0.3347197475;1580;280;5;6;8;1;50;4.720.366.849;8.365.207.074;1.493.786.978;1.792.544.373;2.390.059.164;2.987.573.955;1.493.786.978;4.363.754.766;2;008107
1023;101110;101110;1;PARAMO I RURAL;0.01446829417;9.88E-06;0.1229005143;4;0;0;2;0;0;3;325.466.498;0;0;162.733.249;0;0;2.440.998.735;3.088.218.108;3;101110
1024;008106;8106;0;BOSQUE IZQUIERDO;0.02319896563;1.42E-05;0.1770683349;109;13;0;1;0;0;7;6.155.815.496;7.341.798.298;0;5.647.537.152;0;0;3.953.276.007;5.709.865.037;3;008106
1025;108109;108109;1;PARAMO I;0.06290909919;0.0001113349069;1.384.258.255;39;0;0;1;0;0;0;2.817.393.349;0;0;0.722408551;0;0;0;0.1687388794;3;108109
1026;001342;1342;0;ALTOS DEL ZIPA;0.03311853671;2.75E-05;0.3422652483;12;7;0;1;0;0;1;3.506.052.706;2.045.197.412;0;2.921.710.588;0;0;2.921.710.588;0.6910945976;3;001342
1027;002606;2606;0;EL CURUBO;0.01346381858;9.36E-06;0.1163569299;16;8;0;2;0;0;3;1.375.079.251;6.875.396.253;0;1.718.849.063;0;0;2.578.273.595;4.048.396.681;3;002606
1028;002441;2441;0;LOS TRES REYES I;0.01414246379;1.15E-05;0.1425268183;21;8;0;6;0;0;4;1.473.406.917;5.612.978.731;0;4.209.734.048;0;0;2.806.489.366;6.346.257.081;5;002441
1029;001356;1356;0;VILLA DEL CERRO;0.01608450899;9.45E-06;0.1174409417;23;10;0;9;0;0;6;1.958.431.163;8.514.918.101;0;7.663.426.291;0;0;5.108.950.861;1.118.311.086;5;001356
1030;009205;9205;0;AURES;0.02036074875;1.85E-05;0.2298037688;167;33;0;5;0;0;9;7.267.069.679;1.436.007.781;0;2.175.769.365;0;0;3.916.384.857;7.928.647.965;0;009205
1031;005402;5402;0;SANTA ROSA;0.05349661887;7.03E-05;0.8746434981;872;350;0;7;4;1;33;9.969.776.279;4.001.630.387;0;8.003.260.775;4.573.291.871;1.143.322.968;3.772.965.794;1.059.924.157;0;005402
1032;008517;8517;0;LA LIBERIA;0.02615868239;4.01E-05;0.4982484853;171;45;0;6;0;0;12;3.432.022.475;9.031.638.093;0;1.204.218.412;0;0;2.408.436.825;4.382.699.883;3;008517
1033;009242;9242;0;TUNA BAJA;0.04753287455;3.86E-05;0.4793833488;190;153;0;8;0;0;16;3.963.425.106;3.191.600.217;0;1.668.810.571;0;0;3.337.621.142;691.043.827;0;009242
1034;009233;9233;0;TIBABUYES;0.03716162501;4.69E-05;0.5829052177;581;142;0;13;0;0;16;9.967.315.137;2.436.073.579;0;2.230.208.206;0;0;2.744.871.638;8.831.896.386;0;009233
1035;107107;107107;1;LAS MERCEDES SUBA RURAL;0.06701736623;0.0001891068193;2.351.544.767;64;60;0;5;0;0;7;2.721.615.208;2.551.514.257;0;2.126.261.881;0;0;2.976.766.634;0.6248564819;3;107107
1036;001354;1354;0;LAS GUACAMAYAS III;0.0254863267;1.42E-05;0.1769319116;108;81;0;4;0;0;14;6.104.043.021;4.578.032.265;0;2.260.756.674;0;0;791.264.836;1.191.705.176;0;001354
1037;002529;2529;0;LA MARICHUELA;0.02595695932;2.96E-05;0.3675538267;189;120;0;6;0;1;16;5.142.103.993;3.264.827.932;0;1.632.413.966;0;2.720.689.943;4.353.103.909;9.119.432.749;0;002529
1038;008538;8538;0;BOSQUE DE PINOS III;0.04327586306;3.63E-05;0.4512719013;71;150;0;8;0;0;9;1.573.330.841;3.323.938.396;0;1.772.767.145;0;0;1.994.363.038;5.342.114.532;0;008538
1039;008304;8304;0;LOS ROSALES;0.03053986672;3.35E-05;0.4167307368;122;353;3;3;0;0;14;2.927.549.836;8.470.697.476;7.198.893.039;7.198.893.039;0;0;3.359.483.418;1.058.716.851;3;008304
1040;101101;101101;1;EL BAGAZAL;0.1124480081;0.0003913517458;4.865.686.903;40;15;0;0;0;0;5;8.220.833.111;3.082.812.417;0;0;0;0;1.027.604.139;0.1133160439;3;101101
1041;108104;108104;1;PARAMO;0.2387770706;0.0007065840919;8.785.397.833;86;51;0;11;0;0;6;9.788.970.476;5.805.087.143;0;1.252.077.619;0;0;0.6829514285;0.2235437926;3;108104
1042;008303;8303;0;EL REFUGIO;0.03070277019;2.55E-05;0.3174216204;69;188;0;10;0;0;10;2.173.764.972;5.922.721.954;0;3.150.384.018;0;0;3.150.384.018;9.022.727.432;0;008303
1043;009133;9133;0;MIRANDELA;0.04598602336;8.88E-05;1.104.747.813;733;263;0;8;20;0;20;6.634.998.427;2.380.633.815;0;724.147.168;181.036.792;0;181.036.792;9.574.280.816;3;009133
1044;005619;5619;0;PARIS;0.02824047172;3.77E-05;0.4689651739;494;179;0;6;0;0;16;1.053.383.124;381.691.456;0;1.279.412.702;0;0;3.411.767.204;9.432.644.066;0;005619
1045;004506;4506;0;LA CAMPINA;0.03084284149;3.02E-05;0.3760502163;222;71;0;11;0;0;14;5.903.466.888;1.888.045.716;0;2.925.141.251;0;0;3.722.907.046;8.221.101.498;0;004506
1046;004556;4556;0;GRAN BRITALIA I;0.02785050714;3.31E-05;0.4120186599;418;109;0;11;0;0;14;1.014.517.158;264.551.125;0;2.669.781.996;0;0;3.397.904.358;9.817.979.844;0;004556
1047;009217;9217;0;RINCON DE SANTA INES;0.02723989596;3.35E-05;0.4168735623;153;44;0;7;0;0;9;3.670.177.575;1.055.475.904;0;1.679.166.211;0;0;2.158.927.985;4.821.478.574;0;009217
1048;208125;208125;2;SAN LUIS ALTOS DEL CABO RURAL II;0.0356006284;5.07E-05;0.629943718;40;104;0;12;0;0;1;6.349.773.616;165.094.114;0;1.904.932.085;0;0;1.587.443.404;2.976.784.853;3;208125
1049;002418;2418;0;LA ESTANCIA;0.02528780284;3.56E-05;0.4424957245;344;55;0;15;0;1;17;7.774.086.413;1.242.949.863;0;3.389.863.262;0;2.259.908.841;384.184.503;9.956.408.233;0;002418
1050;102412;102412;1;TOCAIMITA SUR;0.01783558577;1.36E-05;0.1692191057;3;0;0;0;0;0;0;1.772.849.459;0;0;0;0;0;0;0.0661879545;3;102412
1051;001118;1118;0;LOS LAURELES SUR ORIENTAL I;0.0102352648;5.47E-06;0.06798403471;7;5;0;0;0;0;0;102.965.351;7.354.667.932;0;0;0;0;0;0.8138737809;3;001118
1052;008221;8221;0;SIBERIA URBANO;0.003938606395;7.54E-07;0.009371627426;3;1;0;1;0;0;0;3.201.151.586;1.067.050.529;0;1.067.050.529;0;0;0;112.055.546;5;008221
1053;009255;9255;0;SANTA RITA DE SUBA;0.03505965924;2.98E-05;0.3707564421;191;51;0;10;0;0;7;5.151.629.974;1.375.566.119;0;2.697.188.468;0;0;1.888.031.928;6.286.721.712;0;009255
1054;009256;9256;0;SANTA CECILIA;0.02352648168;2.20E-05;0.2736419697;138;64;0;10;0;0;2;5.043.086.049;2.338.822.515;0;365.441.018;0;0;7.308.820.361;6.923.089.757;0;009256
1055;002416;2416;0;EL ENSUENO;0.03633373284;4.65E-05;0.5784825308;241;116;0;13;0;0;9;4.166.072.218;2.005.246.379;0;2.247.258.873;0;0;1.555.794.604;5.681.702.389;0;002416
1056;001421;1421;0;DIANA TURBAY;0.02478120847;2.36E-05;0.2931952688;201;62;0;10;0;0;9;6.855.499.437;2.114.631.667;0;3.410.696.238;0;0;3.069.626.614;8.725.183.994;0;001421
1057;004638;4638;0;CIUDADELA EL RECREO II;0.03050660064;4.07E-05;0.5055233047;222;85;0;23;0;0;12;4.391.488.937;1.681.425.944;0;454.974.079;0;0;2.373.777.804;811.677.741;5;004638
1058;009131;9131;0;SANTA HELENA;0.03490664785;4.69E-05;0.582751971;458;42;0;6;1;0;11;7.859.261.277;7.207.182.831;0;1.029.597.547;1.715.995.912;0;1.887.595.503;5.820.531.121;3;009131
1059;001346;1346;0;CIUDAD LONDRES I;0.02248622446;7.96E-06;0.0989607252;6;9;0;0;0;0;4;6.063.011.349;9.094.517.024;0;0;0;0;4.042.007.566;3.299.303.385;3;001346
1060;006514;6514;0;VERGEL OCCIDENTAL;0.03847776988;3.96E-05;0.4924893779;328;230;1;7;0;0;12;6.660.042.119;4.670.151.486;2.030.500.646;1.421.350.452;0;0;2.436.600.775;8.504.484.907;0;006514
1061;002578;2578;0;ARABIA;0.03484428929;1.86E-05;0.2309215554;37;26;0;6;0;0;4;1.602.275.713;1.125.923.474;0;2.598.284.941;0;0;173.218.996;4.630.810.097;0;002578
1062;103101;103101;1;SANTA ROSA ALTA;0.2264724323;0.001774939514;2.205.544.225;1;0;0;0;0;0;1;0.04534028331;0;0;0;0;0;0.04534028331;0.003020580651;3;103101
1063;005608;5608;0;SANTA HELENITA;0.02798017304;4.95E-05;0.6150616971;568;357;0;22;0;0;24;9.234.845.914;5.804.295.759;0;3.576.876.938;0;0;3.902.047.569;1.243.767.777;0;005608
1064;001435;1435;0;LOS ARRAYANES II;0.01508628316;6.03E-06;0.07500322759;12;25;0;0;0;0;5;1.599.931.148;3.333.189.891;0;0;0;0;6.666.379.782;6.735.943.549;3;001435
1065;005602;5602;0;SANTA MARIA;0.02859077412;4.41E-05;0.548722172;516;312;1;17;0;0;17;9.403.665.941;5.685.937.546;182.241.588;3.098.106.996;0;0;3.098.106.996;119.609.806;0;005602
1066;002419;2419;0;RINCON DE LA VALVANERA;0.01706424217;1.32E-05;0.1635526763;109;30;0;2;0;0;9;6.664.519.496;1.834.271.421;0;1.222.847.614;0;0;5.502.814.263;8.095.573.116;0;002419
1067;002584;2584;0;EL MOCHUELO;0.02099791663;1.46E-05;0.1810422595;25;21;0;3;0;0;6;1.380.893.062;1.159.950.172;0;1.657.071.674;0;0;3.314.143.348;4.734.838.213;3;002584
1068;005405;5405;0;LAS FERIAS OCCIDENTAL;0.0280666053;3.74E-05;0.4651333339;331;454;2;9;0;0;15;7.116.239.063;9.760.642.099;4.299.842.334;193.492.905;0;0;3.224.881.751;1.316.285.796;0;005405
1069;005611;5611;0;AUTOPISTA MEDELLIN;0.01868978011;2.35E-05;0.2919504207;250;173;0;4;0;0;25;8.563.097.781;5.925.663.665;0;1.370.095.645;0;0;8.563.097.781;1.324.753.265;0;005611
1070;201309;201309;2;TIBAQUE II;0.008803824474;4.10E-06;0.05102627983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;201309
1071;004304;4304;0;GALAN;0.03556968345;5.45E-05;0.6771324436;551;288;0;22;0;0;19;8.137.255.942;4.253.229.966;0;3.248.995.113;0;0;2.805.950.325;1.014.443.441;0;004304
1072;102309;102309;1;EL BOSQUE SUR ORIENTAL RURAL II;0.06958787582;0.0001134575139;1.410.270.765;0;0;0;0;0;0;1;0;0;0;0;0;0;0.7090836915;0.04459201843;3;102309
1073;104113;104113;1;SANTA BARBARA;0.09026315329;0.0003644110178;4.529.149.755;0;0;0;1;0;0;1;0;0;0;0.2207919928;0;0;0.2207919928;0.03330902062;3;104113
1074;009117;9117;0;PRADO VERANIEGO SUR;0.03829048552;7.95E-05;0.9890716562;378;449;0;12;0;0;22;3.821.765.568;4.539.610.424;0;1.213.258.911;0;0;2.224.308.003;654.379.599;3;009117
1075;102211;102211;1;LILIANA;0.02606019681;3.20E-05;0.3980847603;3;3;0;3;0;0;0;7.536.083.515;7.536.083.515;0;7.536.083.515;0;0;0;0.7351256429;3;102211
1076;009226;9226;0;SALITRE SUBA;0.02386157436;2.73E-05;0.3400414344;148;48;0;9;0;0;14;4.352.410.766;1.411.592.681;0;2.646.736.276;0;0;4.117.145.319;7.366.809.759;0;009226
1077;009237;9237;0;RINCON DE SUBA;0.01579208823;1.31E-05;0.1623791691;182;118;0;7;0;0;1;1.120.833.423;7.266.941.976;0;4.310.897.782;0;0;6.158.425.403;1.260.770.931;5;009237
1078;001339;1339;0;BOSQUE DE LOS ALPES;0.02144671894;1.35E-05;0.1678926992;8;12;0;1;0;0;0;4.764.948.111;7.147.422.167;0;5.956.185.139;0;0;0;1.119.248.333;3;001339
1079;101405;101405;1;PARQUE NACIONAL ORIENTAL;0.2273979554;0.001379906655;1.715.497.801;634;163;0;7;0;0;38;3.695.720.272;9.501.615.211;0;0.408044825;0;0;2.215.100.479;0.3686578162;3;101405
1080;003208;3208;0;EL ROCIO;0.02644855054;2.42E-05;0.3002311488;96;54;0;12;0;0;8;3.197.536.311;1.798.614.175;0;3.996.920.389;0;0;2.664.613.592;7.436.009.303;5;003208
1081;003205;3205;0;EL GUAVIO;0.01384018212;8.01E-06;0.09956422562;79;22;0;6;0;0;5;7.934.576.853;2.209.628.997;0;6.026.260.901;0;0;5.021.884.084;1.271.226.928;5;003205
1082;001312;1312;0;LOS ALPES;0.03589917128;2.69E-05;0.3340665311;47;86;0;4;0;0;8;140.690.538;2.574.337.504;0;1.197.366.281;0;0;2.394.732.562;4.587.839.257;3;001312
1083;001411;1411;0;SAN JORGE SUR;0.03448688184;2.49E-05;0.3093040349;250;154;0;8;0;0;7;8.082.662.098;4.978.919.852;0;2.586.451.871;0;0;2.263.145.387;9.623.580.512;0;001411
1084;001310;1310;0;LA VICTORIA;0.02448853693;2.40E-05;0.2987840758;250;135;0;10;0;0;15;8.367.246.457;4.518.313.087;0;3.346.898.583;0;0;5.020.347.874;118.637.839;0;001310
1085;001112;1112;0;PRIMERO DE MAYO;0.0122581249;7.43E-06;0.09236894583;82;61;0;3;0;1;4;8.877.442.442;6.603.951.085;0;3.247.844.796;0;1.082.614.932;4.330.459.728;1.720.623.622;4;001112
1086;202601;202601;2;CENTRO USME;0.02424742126;1.65E-05;0.2051679733;26;2;0;2;0;0;2;1.267.254.317;9.748.110.133;0;9.748.110.133;0;0;9.748.110.133;2.000.656.544;3;202601
1087;004588;4588;0;EL DANUBIO AZUL;0.02105867046;1.24E-05;0.1544998655;116;71;0;9;0;0;5;7.508.097.149;4.595.473.255;0;5.825.247.788;0;0;3.236.248.771;1.264.644.093;5;004588
1088;004405;4405;0;OSPINA PEREZ SUR;0.01683978749;1.65E-05;0.2056525586;144;30;0;4;0;0;39;7.002.101.067;1.458.771.056;0;1.945.028.074;0;0;1.896.402.372;1.710.300.369;0;004405
1089;107102;107102;1;CASABLANCA SUBA;0.1211731016;0.0004052345779;503.933.028;41;7;0;2;0;0;18;8.136.001.755;138.907.347;0;0.3968781344;0;0;3.571.903.209;0.2980272149;3;107102
1090;207801;207801;2;SANTA CECILIA DE SUBA I;0.006254741943;7.32E-07;0.009105068685;1;3;0;0;0;0;0;1.098.289.354;3.294.868.061;0;0;0;0;0;2.334.007.997;3;207801
1091;008505;8505;0;SAN CRISTOBAL NORTE;0.02810165597;4.53E-05;0.5628355781;593;281;1;17;0;0;25;1.053.593.666;4.992.577.068;1.776.717.818;302.042.029;0;0;4.441.794.544;1.274.405.083;0;008505
1092;009125;9125;0;PASADENA;0.02881645455;2.67E-05;0.3317086402;379;213;0;8;0;0;7;1.142.568.972;6.421.297.915;0;2.411.755.086;0;0;21.102.857;1.146.410.315;0;009125
1093;008420;8420;0;PARAMO URBANO I;0.01092703101;3.24E-06;0.04022730914;7;7;0;0;0;0;4;1.740.111.419;1.740.111.419;0;0;0;0;9.943.493.825;7.918.906.268;3;008420
1094;009126;9126;0;ESTORIL;0.02921731841;4.26E-05;0.5302590645;693;582;2;3;0;0;28;1.306.908.352;1.097.576.711;3.771.741.275;5.657.611.912;0;0;5.280.437.785;1.605.081.989;1;009126
1095;008406;8406;0;SAN GABRIEL NORTE;0.04257824617;3.29E-05;0.408673997;101;139;0;14;0;0;18;2.471.407.546;3.401.244.048;0;342.571.343;0;0;4.404.488.696;8.692.371.813;0;008406
1096;009136;9136;0;CASABLANCA SUBA URBANO;0.1995638422;0.0005831573104;7.252.019.609;357;114;0;23;0;0;35;4.922.766.612;1.571.975.893;0;317.153.031;0;0;4.826.241.776;0.858101445;3;009136
1097;107111;107111;1;CASABLANCA SUBA II;0.07465250324;9.88E-05;1.228.750.169;6;0;0;0;0;0;0;4.883.010.517;0;0;0;0;0;0;0.01823033965;3;107111
1098;009120;9120;0;NUEVA ZELANDIA;0.02535793711;3.76E-05;0.4672836658;298;80;0;3;0;0;18;6.377.282.619;171.202.218;0;6.420.083.173;0;0;3.852.049.904;6.367.845.571;3;009120
1099;002581;2581;0;LA TORRE;0.01206350802;8.53E-06;0.1059971006;6;1;0;2;0;0;2;5.660.532.191;9.434.220.319;0;1.886.844.064;0;0;1.886.844.064;3.112.942.807;3;002581
1100;002526;2526;0;SANTA LIBRADA;0.03154609944;2.20E-05;0.2740483809;229;209;0;13;0;0;11;835.618.876;7.626.390.615;0;4.743.687.942;0;0;4.013.889.797;1.427.044.542;5;002526
1101;002429;2429;0;MARIA CANO;0.0156682028;1.10E-05;0.1371593766;52;17;0;0;0;0;8;379.121;1.239.434.038;0;0;0;0;5.832.630.769;5.807.116.683;3;002429
1102;002430;2430;0;LAS BRISAS;0.02326866024;2.38E-05;0.2961538233;68;25;1;0;0;1;14;2.296.104.073;8.441.559.093;3.376.623.637;0;0;3.376.623.637;4.727.273.092;6.557.696.955;3;002430
1103;004402;4402;0;REMANSO;0.03266258327;4.56E-05;0.5671561192;299;112;0;9;0;1;16;5.271.917.023;1.974.764.905;0;1.586.864.656;0;1.763.182.951;2.821.092.722;7.017.060.251;0;004402
1104;208101;208101;2;PARAMO IV;0.006232446861;1.25E-06;0.01551750577;1;1;0;1;0;0;0;6.444.334.644;6.444.334.644;0;6.444.334.644;0;0;0;6.286.283.371;5;208101
1105;006320;6320;0;CIUDAD HAYUELOS;0.04743683839;0.0001253233164;1.558.155.707;1325;296;0;11;2;0;22;8.503.643.081;1.899.681.775;0;7.059.628.218;1.283.568.767;0;1.411.925.644;6.071.779.037;3;006320
1106;007403;7403;0;SAN FELIPE;0.01988755546;2.32E-05;0.2886344934;610;342;1;4;0;0;10;2.113.399.521;1.184.889.567;3.464.589.378;1.385.835.751;0;0;3.464.589.378;1.907.428.508;1;007403
1107;009268;9268;0;SANTA CECILIA DE SUBA I;0.02496450578;3.29E-06;0.04095605379;8;0;0;0;0;0;0;1.953.313.188;0;0;0;0;0;0;0.7292542734;3;009268
1108;009266;9266;0;RINCON ALTAMAR;0.01488392446;1.49E-05;0.184824938;207;73;0;1;0;0;3;1.119.978.734;3.949.683.456;0;5.410.525.283;0;0;1.623.157.585;7.984.431.222;0;009266
1109;004527;4527;0;NUEVA GRANADA BOSA;0.01812032807;1.70E-05;0.2118283137;191;60;0;6;0;0;9;9.016.736.087;283.248.254;0;283.248.254;0;0;4.248.723.811;1.018.405.391;0;004527
1110;001318;1318;0;QUINDIO;0.02638941745;2.82E-05;0.3505465658;14;16;0;1;0;0;6;3.993.763.274;4.564.300.884;0;2.852.688.053;0;0;1.711.612.832;1.742.970.295;3;001318
1111;002515;2515;0;SAN FRANCISCO;0.0288530629;2.78E-05;0.3449918905;251;51;0;6;0;0;12;7.275.533.335;1.478.295.618;0;1.739.171.315;0;0;347.834.263;7.296.934.165;0;002515
1112;008426;8426;0;SAN GABRIEL NORTE II;0.008077344453;3.17E-06;0.03937853364;5;0;0;0;0;0;0;126.972.732;0;0;0;0;0;0;0.474042811;3;008426
1113;004513;4513;0;SAN DIEGO-BOSA;0.04352566158;5.35E-05;0.6647149472;206;107;0;8;0;0;18;3.099.072.781;1.609.712.561;0;120.352.341;0;0;2.707.927.673;4.858.699.115;3;004513
1114;102118;102118;1;LAS VIOLETAS RURAL;0.1021294956;0.0002483798213;3.087.409.113;20;6;0;0;0;0;0;6.477.923.485;1.943.377.046;0;0;0;0;0;0.03553277232;3;102118
1115;104108;104108;1;LAS MERCEDES;0.1869686086;0.001129607075;1.403.961.291;0;0;0;0;0;0;1;0;0;0;0;0;0;0.07122703499;0.004479241725;3;104108
1116;102110;102110;1;EL PORVENIR DE LOS SOCHES;0.06275299955;0.0001385732384;1.722.481.796;3;8;0;0;0;0;1;1.741.672.978;4.644.461.276;0;0;0;0;0.5805576595;0.07013219875;3;102110
1117;104102;104102;1;PASQUILLITA;0.121657211;0.0004781184012;5.942.548.578;0;0;0;0;0;0;1;0;0;0;0;0;0;0.1682779681;0.01058246628;3;104102
1118;104127;104127;1;EL MOCHUELO IV;0.01972173788;1.49E-05;0.1852576298;7;8;0;1;0;0;0;3.778.521.838;4.318.310.672;0;539.788.834;0;0;0;0.8681047422;3;104127
1119;202203;202203;2;BOLONIA I;0.01224942298;3.18E-06;0.03953128369;2;0;0;0;0;0;0;5.059.284.225;0;0;0;0;0;0;0.1888844382;3;202203
1120;002422;2422;0;ATLANTA;0.04720579644;4.39E-05;0.546028372;75;17;0;7;0;0;9;1.373.554.999;3.113.391.331;0;1.281.984.666;0;0;1.648.265.999;2.858.970.654;3;002422
1121;001305;1305;0;ATENAS;0.02382010795;1.71E-05;0.2124785409;100;62;0;7;0;0;10;470.635.762;2.917.941.724;0;3.294.450.334;0;0;470.635.762;9.318.916.028;0;001305
1122;004572;4572;0;CORREDOR FERREO DEL SUR;0.2057708722;2.12E-05;0.2640911448;351;1996;0;5;0;0;1;1.329.086.593;7.557.996.697;0;1.893.285.746;0;0;3.786.571.491;5.099.914.182;1;004572
1123;004514;4514;0;CIUDAD KENNEDY NORTE;0.03417262778;6.26E-05;0.7784350839;857;716;2;17;0;0;29;1.100.926.741;9.197.941.033;2.569.257.272;2.183.868.681;0;0;3.725.423.044;1.438.831.894;0;004514
1124;002569;2569;0;ARBORIZADORA ALTA;0.03543695056;3.76E-05;0.4670494441;47;33;0;5;0;0;4;1.006.317.438;7.065.633.075;0;1.070.550.466;0;0;8.564.403.727;2.268.685.764;3;002569
1125;008103;8103;0;LA MERCED;0.0148689636;8.61E-06;0.1070330617;240;45;0;4;0;0;12;2.242.297.812;4.204.308.398;0;373.716.302;0;0;1.121.148.906;2.116.477.121;1;008103
1126;006204;6204;0;ESTACION CENTRAL;0.02973194156;4.16E-05;0.517163517;504;353;0;8;0;0;120;9.745.467.022;6.825.694.164;0;1.546.899.527;0;0;2.320.349.291;2.357.693.689;0;006204
1127;006108;6108;0;SAMPER MENDOZA;0.01701189873;1.58E-05;0.1962967089;208;70;0;4;0;0;5;1.059.620.414;356.603.024;0;2.037.731.566;0;0;2.547.164.457;9.432.839.527;0;006108
1128;008201;8201;0;QUINTA CAMACHO;0.02490041034;3.63E-05;0.4512229222;1577;312;12;18;13;0;66;3.494.946.561;691.454.234;2.659.439.361;3.989.159.042;2.881.059.308;0;1.462.691.649;4.270.689.219;2;008201
1129;004621;4621;0;CHUCUA DE LA VACA I;0.02460057596;2.09E-05;0.2604031984;248;117;0;8;0;0;8;9.523.692.546;4.493.032.371;0;3.072.158.886;0;0;3.072.158.886;108.139.163;0;004621
1130;008516;8516;0;LAS ORQUIDEAS;0.02884362012;3.83E-05;0.4756456148;438;204;0;15;0;0;8;920.853.649;4.288.907.406;0;3.153.608.387;0;0;1.681.924.473;9.774.441.443;0;008516
1131;005628;5628;0;GARCES NAVAS ORIENTAL;0.0302124069;3.05E-05;0.37866802;239;112;0;13;0;0;21;6.311.597.161;2.957.735.908;0;3.433.086.322;0;0;5.545.754.828;1.059.129.154;0;005628
1132;006507;6507;0;NUEVO TECHO;0.03966084533;5.71E-05;0.71004782;371;129;0;20;0;0;12;5.225.000.198;1.816.779.045;0;2.816.711.697;0;0;1.690.027.018;6.552.382.336;0;006507
1133;006307;6307;0;MONTEVIDEO;0.04137727703;5.14E-05;0.6392143175;321;500;0;7;0;0;11;5.021.789.895;782.210.264;0;109.509.437;0;0;1.720.862.581;8.488.003.585;0;006307
1134;002643;2643;0;EL SALTEADOR;0.003149436494;4.24E-07;0.005268925232;0;0;0;0;0;0;1;0;0;0;0;0;0;189.792.027;1.193.541.703;3;002643
1135;103206;103206;1;PENALISA;0.07441949268;0.0001770789344;2.200.232.743;0;0;0;0;0;0;1;0;0;0;0;0;0;0.4544973723;0.02858189442;3;103206
1136;009248;9248;0;TIBABUYES II;0.04495339455;8.95E-05;1.113.508.498;218;39;0;6;0;0;9;1.957.775.808;350.244.296;0;5.388.373.784;0;0;8.082.560.676;1.917.765.515;3;009248
1137;004559;4559;0;EL CARMELO;0.01744609768;1.35E-05;0.1683455995;66;22;0;3;0;0;8;3.920.506.398;1.306.835.466;0;1.782.048.363;0;0;4.752.128.967;6.783.005.041;0;004559
1138;002583;2583;0;QUIBA URBANO;0.01518424163;6.58E-06;0.08185253614;11;3;0;2;0;0;1;1.343.880.168;366.512.773;0;2.443.418.487;0;0;1.221.709.243;36.336.295;0;002583
1139;004591;4591;0;EL PORTAL DEL BRASIL;0.01339186777;1.03E-05;0.1285245832;69;45;0;3;0;0;5;5.368.622.741;3.501.275.701;0;2.334.183.801;0;0;3.890.306.334;8.548.812.872;0;004591
1140;101308;101308;1;CHIGUAZA RURAL;0.01857687761;1.99E-05;0.2475138791;2;1;0;0;0;0;0;8.080.354.957;4.040.177.479;0;0;0;0;0;0.05375915895;3;101308
1141;008545;8545;0;MIRADOR DEL NORTE;0.007922539589;5.93E-07;0.007379623172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;008545
1142;002582;2582;0;BELLA FLOR SUR;0.05132132313;4.82E-05;0.5986133537;47;22;0;8;0;0;3;7.851.478.706;3.675.160.245;0;1.336.421.907;0;0;5.011.582.153;1.998.608.176;3;002582
1143;002432;2432;0;ARBORIZADORA BAJA;0.04623769077;4.16E-05;0.5175441793;174;210;0;6;0;0;22;3.362.031.822;4.057.624.612;0;1.159.321.318;0;0;4.250.844.832;7.317.685.425;3;002432
1144;009235;9235;0;CIUDAD HUNZA;0.01953825425;1.99E-05;0.2469585253;125;44;0;1;0;0;9;5.061.578.654;1.781.675.686;0;4.049.262.923;0;0;3.644.336.631;557.811.394;3;009235
1145;002537;2537;0;CHUNIZA;0.02697863422;2.54E-05;0.3161715102;182;43;0;11;0;1;13;5.756.369.379;1.360.021.337;0;347.912.435;0;3.162.840.318;4.111.692.414;9.891.264.362;0;002537
1146;002556;2556;0;DESARROLLO BRAZUELOS I;0.02448262448;2.25E-05;0.2794456707;24;65;0;6;0;0;2;8.588.431.498;2.326.033.531;0;2.147.107.875;0;0;7.157.026.249;4.017.876.507;0;002556
1147;003202;3202;0;LAS CRUCES;0.03155031826;4.02E-05;0.4992755658;631;146;0;13;1;1;16;1.263.831.125;2.924.236.834;0;2.603.772.524;2.002.901.941;2.002.901.941;3.204.643.106;1.199.110.281;0;003202
1148;005105;5105;0;CAMPIN OCCIDENTAL;0.0189166431;1.73E-05;0.2155349709;203;108;4;1;0;0;11;9.418.425.192;5.010.787.787;1.855.847.329;4.639.618.321;0;0;5.103.580.153;1.470.514.247;0;005105
